Sample_Name	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12
Dyadobacter_unclassified	0	0	0	2	2	2	1	0	1	2	0	0
Nitrosomonas_sp._AL212	0	0	0	4	0	0	0	0	0	6	0	0
Kordiimonas_gwangyangensis	0	0	0	4	0	0	6	0	0	0	0	0
Thermanaerothrix_daxensis	0	0	0	4	0	0	0	0	0	0	6	0
Devosia_sp._LC5	0	0	0	10	0	0	0	0	0	0	0	0
Hymenobacter_sp._IS2118	0	0	0	10	0	0	0	0	0	0	0	0
Fermentimonas_caenicola	0	0	0	5	3	0	0	2	0	0	0	0
Bacterium_336/3	0	0	0	10	0	0	0	0	0	0	0	0
Xanthomonas_sp._Mitacek01	0	0	0	10	0	0	0	0	0	0	0	0
Sphingomonas_sp._Leaf17	0	0	0	10	0	0	0	0	0	0	0	0
Sphingomonas_sp._Leaf33	0	0	0	10	0	0	0	0	0	0	0	0
Novosphingobium_sp._Fuku2-ISO-50	0	0	0	10	0	0	0	0	0	0	0	0
Sphingomonas_sp._CCH9-E2	0	0	0	10	0	0	0	0	0	0	0	0
Pleurocapsa_sp._PCC_7319	0	0	0	0	10	0	0	0	0	0	0	0
Marinobacterium_rhizophilum	0	0	0	0	5	0	0	5	0	0	0	0
Archaeon_GW2011_AR19	0	0	0	0	0	5	0	0	5	0	0	0
Dehalococcoidia_bacterium_DG_22	0	0	0	0	0	10	0	0	0	0	0	0
Nitrospira_defluvii	0	0	0	0	0	0	10	0	0	0	0	0
Thermaerobacter_composti	0	0	0	0	0	0	6	4	0	0	0	0
Methylocystis_sp._SB2	0	0	0	0	0	0	10	0	0	0	0	0
Rheinheimera_nanhaiensis	0	0	0	0	0	0	5	0	5	0	0	0
Acidithiobacillales_bacterium_SG8_45	0	0	0	0	0	0	10	0	0	0	0	0
Escherichia_coli	0	0	0	0	0	0	0	6	0	2	0	2
Desulfurispora_thermophila	0	0	0	0	0	0	0	10	0	0	0	0
Chamaesiphon_minutus	0	0	0	0	0	0	0	0	10	0	0	0
Archaeon_GW2011_AR1	0	0	0	0	0	0	0	0	0	10	0	0
Latescibacteria_bacterium_DG_63	0	0	0	0	0	0	0	0	0	0	10	0
Dehalogenimonas_alkenigignens	0	0	0	0	0	0	0	0	0	0	0	10
Akkermansia_sp._CAG:344	0	0	0	0	0	0	0	0	0	0	0	10
Archaeon_GW2011_AR16	0	0	0	0	0	0	0	0	0	0	0	10
Photobacterium_unclassified	1	0	2	1	0	0	1	1	1	1	0	1
Flexibacter_roseolus	9	0	0	0	0	0	0	0	0	0	0	0
Brevibacterium_unclassified	1	0	0	0	1	0	1	1	3	0	2	0
Thermodesulfovibrio_unclassified	2	2	0	0	1	1	0	0	0	2	1	0
Unclassified_Deltaproteobacteria_unclassified	0	1	1	0	2	0	1	2	0	0	1	1
Mitsuokella_unclassified	1	0	0	1	0	0	1	3	1	1	0	1
Unclassified_Alphaproteobacteria_unclassified	0	1	0	2	2	1	1	1	0	0	0	1
Sphingobacteriaceae_unclassified	0	0	1	1	0	0	2	2	2	0	0	1
Staphylococcaceae_unclassified	1	2	2	1	0	1	0	1	0	0	0	1
Caulobacter_vibrioides	4	0	0	5	0	0	0	0	0	0	0	0
Peptostreptococcaceae_unclassified	0	1	0	0	1	1	2	1	1	0	1	1
Methanomicrobia_unclassified	0	1	1	0	0	2	0	3	1	0	0	1
Lebetimonas_unclassified	1	1	1	0	1	0	0	0	1	0	2	2
Chitinilyticum_unclassified	1	1	0	0	1	0	4	0	0	0	1	1
Peptoniphilus_unclassified	0	1	0	1	0	2	2	0	2	0	1	0
Nostoc_unclassified	0	0	1	0	4	1	1	0	2	0	0	0
Atopobium_unclassified	0	0	1	0	0	0	2	2	1	0	0	3
Brevibacillus_unclassified	0	0	1	0	2	0	0	2	2	0	1	1
Halonatronum_saccharophilum	0	0	9	0	0	0	0	0	0	0	0	0
Nonlabens_unclassified	0	0	1	3	0	1	1	2	1	0	0	0
Brevundimonas_sp._BAL3	0	0	1	8	0	0	0	0	0	0	0	0
Sulfuricella_unclassified	0	0	1	0	2	2	1	0	1	2	0	0
Ruegeria_conchae	0	0	9	0	0	0	0	0	0	0	0	0
Methylobacterium_sp._10	0	0	9	0	0	0	0	0	0	0	0	0
Rhodomicrobium_udaipurense	0	0	1	8	0	0	0	0	0	0	0	0
Celeribacter_marinus	0	0	9	0	0	0	0	0	0	0	0	0
Shinella_sp._DD12	0	0	9	0	0	0	0	0	0	0	0	0
Sphingobium_sp._Leaf26	0	0	9	0	0	0	0	0	0	0	0	0
Streptosporangium_unclassified	0	0	0	3	0	1	0	2	0	1	1	1
Novosphingobium_aromaticivorans	0	0	0	3	0	0	6	0	0	0	0	0
Nostoc_punctiforme	0	0	0	9	0	0	0	0	0	0	0	0
Polaromonas_sp._JS666	0	0	0	9	0	0	0	0	0	0	0	0
Patulibacter_unclassified	0	0	0	1	0	1	0	1	2	0	2	2
Rhizobium_sp._PDO1-076	0	0	0	9	0	0	0	0	0	0	0	0
Aquabacterium_sp._NJ1	0	0	0	9	0	0	0	0	0	0	0	0
Hymenobacter_sp._MIMtkLc17	0	0	0	9	0	0	0	0	0	0	0	0
Candidatus_Gottesmanbacteria_unclassified	0	0	0	2	2	1	0	1	1	0	1	1
Candidatus_Shapirobacteria_unclassified	0	0	0	1	0	2	2	1	1	0	1	1
Bartonella_unclassified	0	0	0	0	1	0	3	3	0	0	0	2
Aquabacterium_parvum	0	0	0	0	9	0	0	0	0	0	0	0
Nitritalea_halalkaliphila	0	0	0	0	9	0	0	0	0	0	0	0
Gordonia_terrae	0	0	0	0	0	0	9	0	0	0	0	0
Variovorax_sp._Root434	0	0	0	0	0	0	9	0	0	0	0	0
Azotobacter_vinelandii	0	0	0	0	0	0	0	3	0	0	0	6
Methanolobus_psychrophilus	0	0	0	0	0	0	0	9	0	0	0	0
Nostoc_sp._PCC_7120	0	0	0	0	0	0	0	0	9	0	0	0
Blastococcus_saxobsidens	0	0	0	0	0	0	0	0	9	0	0	0
Acidobacteriaceae_bacterium_KBS_83	0	0	0	0	0	0	0	0	0	9	0	0
Pseudonocardia_acaciae	0	0	0	0	0	0	0	0	0	0	0	9
Piscicoccus_intestinalis	0	0	0	0	0	0	0	0	0	0	0	9
Gemmatimonas_sp._SG8_17	0	0	0	0	0	0	0	0	0	0	0	9
Thermococcus_unclassified	1	0	0	0	0	1	1	0	1	1	0	3
Epsilonproteobacteria_unclassified	0	1	1	0	0	0	1	2	0	1	2	0
Coprococcus_unclassified	1	0	3	0	0	1	0	0	1	0	2	0
Nitrospina_unclassified	2	0	0	0	0	0	0	2	1	1	1	1
Polaromonas_unclassified	1	0	1	0	1	0	1	0	0	0	2	2
Alishewanella_unclassified	1	1	0	0	0	0	0	0	1	0	3	2
Unclassified_Betaproteobacteria_unclassified	0	0	0	0	0	0	2	1	1	1	0	3
Gemmatimonas_unclassified	0	0	0	2	0	0	1	2	0	0	1	2
Syntrophobacterales_unclassified	0	0	2	0	0	0	0	1	1	1	3	0
Chlorobaculum_unclassified	1	0	0	0	0	0	0	2	1	1	1	2
Aquimarina_unclassified	1	0	1	0	0	0	1	1	1	1	1	1
Echinicola_pacifica	8	0	0	0	0	0	0	0	0	0	0	0
Unclassified_Rhodospirillales_unclassified	0	1	1	2	0	0	0	1	2	0	0	1
Chitinophagaceae_unclassified	0	1	1	3	1	0	0	1	0	0	0	1
Mangrovimonas_unclassified	1	1	2	0	1	1	0	2	0	0	0	0
Halieaceae_unclassified	2	0	1	0	1	0	1	0	1	1	0	1
Candidatus_Peribacteria_unclassified	1	0	1	0	1	2	2	0	0	0	0	1
Streptomyces_griseus	0	1	0	0	0	1	0	2	0	2	1	1
Halothermothrix_orenii	0	8	0	0	0	0	0	0	0	0	0	0
Shuttleworthia_unclassified	0	1	1	0	1	1	1	2	0	1	0	0
Dorea_unclassified	0	1	1	0	0	0	1	1	1	0	3	0
Candidatus_Adlerbacteria_unclassified	0	1	1	1	1	0	0	1	1	1	1	0
Beggiatoa_unclassified	0	0	1	0	2	0	1	0	3	0	0	1
Carnobacterium_unclassified	0	0	1	1	0	0	1	0	1	1	2	1
Acidithiobacillus_caldus	0	0	2	0	3	0	0	3	0	0	0	0
Oligotropha_carboxidovorans	0	0	4	4	0	0	0	0	0	0	0	0
Janibacter_unclassified	0	0	1	1	0	0	1	2	1	2	0	0
Sinorhizobium_arboris	0	0	2	6	0	0	0	0	0	0	0	0
Chitinibacter_unclassified	0	0	2	1	1	1	0	1	0	0	0	2
Devosia_limi	0	0	3	5	0	0	0	0	0	0	0	0
Gallaecimonas_unclassified	0	0	3	0	1	0	1	2	0	1	0	0
Candidatus_Jorgensenbacteria_unclassified	0	0	1	1	0	0	1	2	0	0	2	1
Dermabacter_unclassified	0	0	0	3	0	0	1	1	0	0	2	1
Cupriavidus_basilensis	0	0	0	8	0	0	0	0	0	0	0	0
Hymenobacter_aerophilus	0	0	0	8	0	0	0	0	0	0	0	0
Sphingomonas_sp._SRS2	0	0	0	8	0	0	0	0	0	0	0	0
Idiomarina_unclassified	0	0	0	1	1	0	0	0	2	1	1	2
Pseudophaeobacter_arcticus	0	0	0	6	2	0	0	0	0	0	0	0
Nitratireductor_basaltis	0	0	0	8	0	0	0	0	0	0	0	0
Bacillus_sp._BT1B_CT2	0	0	0	3	0	0	5	0	0	0	0	0
Sphingomonas_sp._KC8	0	0	0	8	0	0	0	0	0	0	0	0
Ensifer_sp._WSM1721	0	0	0	8	0	0	0	0	0	0	0	0
Xylophilus_sp._Leaf220	0	0	0	6	0	0	2	0	0	0	0	0
Sphingomonas_sp._Leaf339	0	0	0	8	0	0	0	0	0	0	0	0
Sulfurospirillum_unclassified	0	0	0	0	3	0	1	1	2	0	0	1
Halomicrobium_unclassified	0	0	0	0	1	0	0	2	1	1	2	1
Chromohalobacter_japonicus	0	0	0	0	8	0	0	0	0	0	0	0
Pseudomonas_psychrotolerans	0	0	0	0	8	0	0	0	0	0	0	0
Erythrobacter_vulgaris	0	0	0	0	8	0	0	0	0	0	0	0
Algoriphagus_terrigena	0	0	0	0	8	0	0	0	0	0	0	0
Actinoplanes_globisporus	0	0	0	0	0	0	8	0	0	0	0	0
Methylosarcina_lacus	0	0	0	0	0	0	8	0	0	0	0	0
Stenotrophomonas_rhizophila	0	0	0	0	0	0	5	0	0	0	3	0
Chlorobium_chlorochromatii	0	0	0	0	0	0	8	0	0	0	0	0
Arenibacter_algicola	0	0	0	0	0	0	8	0	0	0	0	0
Thiomonas_sp._FB-Cd	0	0	0	0	0	0	8	0	0	0	0	0
Spirochaeta_bajacaliforniensis	0	0	0	0	0	0	0	8	0	0	0	0
Bordetella_hinzii	0	0	0	0	0	0	0	8	0	0	0	0
Thermosynechococcus_elongatus	0	0	0	0	0	0	0	0	8	0	0	0
Mastigocladopsis_repens	0	0	0	0	0	0	0	0	8	0	0	0
Candidate_division_SR1_bacterium_RAAC1_SR1_1	0	0	0	0	0	0	0	0	6	0	0	2
Patulibacter_minatonensis	0	0	0	0	0	0	0	0	0	8	0	0
Thermobispora_bispora	0	0	0	0	0	0	0	0	0	0	0	8
Meiothermus_timidus	0	0	0	0	0	0	0	0	0	0	0	8
Alicyclobacillus_macrosporangiidus	0	0	0	0	0	0	0	0	0	0	0	8
Chloracidobacterium_thermophilum	0	0	0	0	0	0	0	0	0	0	0	8
Granulicella_mallensis	0	0	0	0	0	0	0	0	0	0	0	8
Alcaligenes_unclassified	3	0	0	0	1	1	1	0	0	0	0	1
Morganella_unclassified	1	0	0	0	2	1	0	1	0	1	1	0
Ehrlichia_unclassified	2	2	0	0	0	1	1	0	0	0	0	1
Peptostreptococcus_unclassified	2	0	2	0	3	0	0	0	0	0	0	0
Legionella_gratiana	2	0	0	4	0	0	1	0	0	0	0	0
Thermoanaerobacterales_unclassified	3	0	0	2	0	0	0	0	1	0	1	0
Psychroflexus_unclassified	1	0	2	2	0	1	0	1	0	0	0	0
Aeromonadaceae_unclassified	0	0	0	1	0	0	2	1	1	1	0	1
Acidimicrobiia_unclassified	1	0	1	0	1	1	0	1	0	0	1	1
Haloterrigena_unclassified	1	0	0	0	0	0	0	2	0	0	1	3
Pectobacterium_unclassified	2	0	0	0	1	0	1	0	2	0	0	1
Solirubrobacter_unclassified	1	1	1	0	2	0	0	0	0	0	2	0
Candidatus_Poribacteria_unclassified	2	0	0	0	1	0	0	1	1	1	0	1
Sulfuricurvum_unclassified	2	0	1	0	2	1	1	0	0	0	0	0
Pseudoruegeria_unclassified	0	1	3	1	1	0	1	0	0	0	0	0
Opitutae_unclassified	2	1	2	0	1	1	0	0	0	0	0	0
Mesorhizobium_metallidurans	4	0	3	0	0	0	0	0	0	0	0	0
Fulvivirga_imtechensis	7	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_unclassified	0	1	1	0	0	1	1	0	1	1	0	1
Methanobrevibacter_unclassified	0	2	0	1	1	1	0	1	0	1	0	0
Halobacillus_unclassified	0	1	1	0	0	0	0	3	2	0	0	0
Tenacibaculum_unclassified	0	1	0	1	1	0	2	1	1	0	0	0
Salegentibacter_unclassified	0	1	1	1	1	0	0	2	1	0	0	0
Listeriaceae_unclassified	0	1	1	2	0	0	2	0	1	0	0	0
Robinsoniella_unclassified	0	1	0	0	0	0	0	3	3	0	0	0
Sphingomonas_sanguinis	0	0	7	0	0	0	0	0	0	0	0	0
Roseobacter_litoralis	0	0	4	3	0	0	0	0	0	0	0	0
Octadecabacter_arcticus	0	0	2	5	0	0	0	0	0	0	0	0
Dehalobacter_unclassified	0	0	1	0	0	0	2	0	1	3	0	0
Tatumella_unclassified	0	0	2	1	0	0	0	2	0	0	0	2
Xenococcus_sp._PCC_7305	0	0	7	0	0	0	0	0	0	0	0	0
Robiginitalea_biformata	0	0	7	0	0	0	0	0	0	0	0	0
Proteiniphilum_unclassified	0	0	1	0	0	1	1	0	0	1	3	0
Verminephrobacter_eiseniae	0	0	4	3	0	0	0	0	0	0	0	0
Sphingomonas_sp._Mn802worker	0	0	7	0	0	0	0	0	0	0	0	0
Ruegeria_sp._6PALISEP08	0	0	7	0	0	0	0	0	0	0	0	0
Sphingomonadales_bacterium_Ga0077557	0	0	7	0	0	0	0	0	0	0	0	0
Mesorhizobium_loti	0	0	0	7	0	0	0	0	0	0	0	0
Rhizobium_etli	0	0	0	7	0	0	0	0	0	0	0	0
Myroides_unclassified	0	0	0	1	0	0	3	2	1	0	0	0
Caulobacter_segnis	0	0	0	7	0	0	0	0	0	0	0	0
Asticcacaulis_benevestitus	0	0	0	7	0	0	0	0	0	0	0	0
Candidatus_Brocadiaceae_unclassified	0	0	0	1	0	1	0	0	2	0	2	1
Mesorhizobium_sp._Root172	0	0	0	7	0	0	0	0	0	0	0	0
Saccharothrix_unclassified	0	0	0	0	2	1	0	1	1	0	2	0
Methanobacterium_unclassified	0	0	0	0	1	1	1	2	1	0	0	1
Sulfurihydrogenibium_unclassified	0	0	0	0	2	1	1	1	0	0	1	1
Enterorhabdus_unclassified	0	0	0	0	1	0	0	0	3	1	2	0
Zetaproteobacteria_unclassified	0	0	0	0	1	0	1	2	1	1	0	1
Thioalkalivibrio_sp._ALgr3	0	0	0	0	7	0	0	0	0	0	0	0
Desulfonatronovibrio_hydrogenovorans	0	0	0	0	0	5	2	0	0	0	0	0
Thermanaerovibrio_velox	0	0	0	0	0	4	0	0	0	0	0	3
Pelosinus_unclassified	0	0	0	0	0	3	0	2	1	0	1	0
Unclassified_Dehalococcoidia_unclassified	0	0	0	0	0	2	0	0	0	0	5	0
Dactylosporangium_aurantiacum	0	0	0	0	0	0	7	0	0	0	0	0
Sphingomonas_melonis	0	0	0	0	0	0	7	0	0	0	0	0
Aeromicrobium_marinum	0	0	0	0	0	0	5	0	2	0	0	0
Dechloromonas_denitrificans	0	0	0	0	0	0	7	0	0	0	0	0
Mastigocoleus_testarum	0	0	0	0	0	0	7	0	0	0	0	0
Variovorax_sp._JGI_0001016-M12	0	0	0	0	0	0	7	0	0	0	0	0
Aeromicrobium_sp._Root236	0	0	0	0	0	0	7	0	0	0	0	0
Microbacterium_sp._Root61	0	0	0	0	0	0	7	0	0	0	0	0
Desulfobulbus_japonicus	0	0	0	0	0	0	0	7	0	0	0	0
Nanoarchaeota_archaeon_SCGC_AAA011-D5	0	0	0	0	0	0	0	3	0	4	0	0
Candidatus_Symbiobacter_mobilis	0	0	0	0	0	0	0	0	7	0	0	0
Nitrosomonas_sp._Is79A3	0	0	0	0	0	0	0	0	0	7	0	0
Actinomadura_oligospora	0	0	0	0	0	0	0	0	0	0	0	7
Solimonas_flava	0	0	0	0	0	0	0	0	0	0	0	7
Terriglobus_saanensis	0	0	0	0	0	0	0	0	0	0	0	7
Delta_proteobacterium_JGI_0000059-O15	0	0	0	0	0	0	0	0	0	0	0	7
Azotobacter_unclassified	2	0	0	0	1	0	1	1	0	0	1	0
Rickettsiales_unclassified	1	1	1	0	0	0	0	0	0	1	1	1
Lactococcus_unclassified	2	0	1	1	1	0	1	0	0	0	0	0
Halobacteriales_unclassified	0	1	0	0	1	0	1	0	1	1	1	0
Hirschia_unclassified	2	0	1	0	0	1	0	0	0	1	1	0
Blattabacterium_unclassified	2	1	0	0	0	0	0	1	1	1	0	0
Alteromonadaceae_unclassified	0	1	0	0	1	0	2	0	1	0	0	1
Cylindrospermopsis_unclassified	2	0	1	0	1	0	1	0	1	0	0	0
Natrinema_unclassified	1	0	1	1	0	0	0	1	0	1	1	0
Dysgonomonas_unclassified	1	2	1	0	0	0	1	0	0	0	0	1
Unclassified_Chloroflexi_unclassified	2	0	0	0	0	1	1	0	1	0	0	1
Cetobacterium_unclassified	1	1	0	0	1	1	0	0	1	0	0	1
Thermoanaerobacteraceae_unclassified	0	0	0	2	1	0	1	0	1	0	1	0
Chlamydiae_unclassified	1	0	2	0	0	1	1	1	0	0	0	0
Methylophilales_unclassified	0	0	1	1	0	1	0	0	1	0	2	0
Geobacteraceae_unclassified	0	2	1	0	0	1	0	0	1	0	1	0
Kordia_unclassified	1	0	2	0	0	0	0	3	0	0	0	0
Candidatus_Parcubacteria_unclassified	1	1	1	0	1	0	2	0	0	0	0	0
Pseudorhodobacter_unclassified	1	0	2	0	1	0	1	0	0	0	1	0
Olleya_unclassified	1	0	0	0	3	0	2	0	0	0	0	0
Saccharomyceta_unclassified	1	0	0	1	2	1	0	0	1	0	0	0
Borrelia_unclassified	0	1	0	0	1	0	0	1	1	1	1	0
Rahnella_unclassified	0	2	1	0	0	1	0	0	0	1	1	0
Marinobacter_nanhaiticus	0	2	0	0	4	0	0	0	0	0	0	0
Cycloclasticus_unclassified	0	0	2	1	1	0	1	0	1	0	0	0
Pleurocapsales_unclassified	0	0	0	2	0	0	1	1	1	0	0	1
Pseudomonas_stutzeri_group_unclassified	0	0	1	0	3	0	1	1	0	0	0	0
Bdellovibrionales_unclassified	0	0	0	1	1	0	0	0	2	1	1	0
Rhodobacterales_bacterium_Y4I	0	0	2	4	0	0	0	0	0	0	0	0
Halobacterium_unclassified	0	0	0	1	0	1	0	2	1	0	0	1
Pseudomonas_knackmussii	0	0	0	6	0	0	0	0	0	0	0	0
Arthrospira_platensis	0	0	0	6	0	0	0	0	0	0	0	0
Sphingopyxis_baekryungensis	0	0	0	6	0	0	0	0	0	0	0	0
Brevundimonas_aveniformis	0	0	0	3	0	0	0	0	3	0	0	0
Synechococcus_sp._KORDI-49	0	0	0	6	0	0	0	0	0	0	0	0
Bacillus_mojavensis_subgroup_unclassified	0	0	0	1	0	0	5	0	0	0	0	0
Microbacterium_yannicii	0	0	0	2	0	0	4	0	0	0	0	0
Erythrobacter_marinus	0	0	0	6	0	0	0	0	0	0	0	0
Methyloferula_stellata	0	0	0	6	0	0	0	0	0	0	0	0
Anditalea_andensis	0	0	0	6	0	0	0	0	0	0	0	0
Siccibacter_unclassified	0	0	0	1	1	0	2	0	2	0	0	0
Acidithiobacillus_ferrivorans	0	0	0	0	5	0	0	0	1	0	0	0
Thioalkalivibrio_sp._ALE16	0	0	0	0	6	0	0	0	0	0	0	0
Bacteroidetes_bacterium_38_7	0	0	0	0	6	0	0	0	0	0	0	0
Pluralibacter_gergoviae	0	0	0	0	0	6	0	0	0	0	0	0
Unclassified_Archaea_(miscellaneous)_unclassified	0	0	0	0	0	1	0	2	0	0	3	0
Nitrosopumilus_unclassified	0	0	0	0	0	1	2	0	0	3	0	0
Beijerinckia_indica	0	0	0	0	0	0	6	0	0	0	0	0
Prosthecochloris_aestuarii	0	0	0	0	0	0	6	0	0	0	0	0
Flavobacterium_sp._316	0	0	0	0	0	0	6	0	0	0	0	0
Endosymbiont_of_Ridgeia_piscesae	0	0	0	0	0	0	0	6	0	0	0	0
Calothrix_sp._336/3	0	0	0	0	0	0	0	0	6	0	0	0
Clostridia_bacterium_DTU025	0	0	0	0	0	0	0	0	0	0	0	6
Rikenellaceae_bacterium_DTU002	0	0	0	0	0	0	0	0	0	0	0	6
Wolbachia_unclassified	1	0	0	1	1	1	0	0	1	0	0	0
Anabaena_unclassified	1	0	1	1	0	0	1	0	0	1	0	0
Micrococcus_unclassified	2	0	0	0	0	0	0	0	0	1	0	2
Thermococcaceae_unclassified	0	0	0	0	0	2	0	0	1	0	1	1
Thermoplasmatales_unclassified	1	0	1	0	0	0	0	1	0	0	0	2
Marinobacterium_unclassified	1	0	0	1	1	0	1	0	1	0	0	0
Unclassified_Actinobacteria_(class)_unclassified	0	0	0	0	0	2	1	0	1	0	1	0
Syntrophomonadaceae_unclassified	1	0	0	0	1	1	1	0	0	0	1	0
Helicobacteraceae_unclassified	0	1	2	0	0	1	1	0	0	0	0	0
Frankiales_unclassified	1	0	0	1	1	0	1	0	1	0	0	0
Promicromonosporaceae_unclassified	1	0	0	0	1	1	2	0	0	0	0	0
Synechococcus_sp._PCC_7335	5	0	0	0	0	0	0	0	0	0	0	0
Thermotogaceae_unclassified	1	0	1	0	1	0	0	0	0	0	1	1
Planctomycetia_unclassified	1	0	0	0	0	0	2	0	2	0	0	0
Spirochaetes_unclassified	1	0	1	1	0	1	0	0	0	0	0	1
Candidatus_Blochmannia_unclassified	1	0	1	0	1	0	0	0	1	0	1	0
Woodsholea_maritima	5	0	0	0	0	0	0	0	0	0	0	0
Algoriphagus_unclassified	2	0	1	1	0	0	0	0	1	0	0	0
Citreicella_unclassified	2	0	1	1	0	0	0	0	0	1	0	0
Lysinibacillus_unclassified	2	1	0	0	2	0	0	0	0	0	0	0
Cellvibrionaceae_unclassified	1	0	1	1	0	0	0	1	0	0	1	0
Sporolactobacillus_unclassified	0	1	1	0	1	1	0	0	0	0	1	0
Mycoplasma_unclassified	0	1	0	1	0	0	1	0	1	1	0	0
Leptotrichia_unclassified	0	2	0	0	0	0	1	1	0	0	0	1
Virgibacillus_unclassified	0	2	1	1	0	0	0	0	1	0	0	0
Burkholderia_cepacia_complex_unclassified	0	5	0	0	0	0	0	0	0	0	0	0
Listeria_unclassified	0	0	2	2	0	0	1	0	0	0	0	0
Penicillium_unclassified	0	0	1	0	0	0	2	0	1	1	0	0
Natronococcus_unclassified	0	0	1	0	0	0	0	0	0	1	0	3
Octadecabacter_unclassified	0	0	1	0	1	0	0	0	1	1	0	1
Sphingomonas_elodea	0	0	3	2	0	0	0	0	0	0	0	0
Halomonas_campaniensis	0	0	3	0	0	0	0	2	0	0	0	0
Pontibacter_unclassified	0	0	1	1	1	0	0	1	1	0	0	0
Nitrosococcus_watsonii	0	0	1	0	1	0	3	0	0	0	0	0
Arenimonas_oryziterrae	0	0	1	4	0	0	0	0	0	0	0	0
Celeribacter_baekdonensis	0	0	2	3	0	0	0	0	0	0	0	0
Blastomonas_sp._AAP53	0	0	5	0	0	0	0	0	0	0	0	0
Pelagibacteraceae_unclassified	0	0	1	1	0	0	2	0	1	0	0	0
Alphaproteobacteria_bacterium_casp-alpha4	0	0	5	0	0	0	0	0	0	0	0	0
Rhizobium_sp._Root1204	0	0	5	0	0	0	0	0	0	0	0	0
Rhizobacter_sp._Root1221	0	0	5	0	0	0	0	0	0	0	0	0
Rhizobium_undicola	0	0	0	5	0	0	0	0	0	0	0	0
Methylocystis_rosea	0	0	0	5	0	0	0	0	0	0	0	0
Geopsychrobacter_electrodiphilus	0	0	0	5	0	0	0	0	0	0	0	0
Solimonas_variicoloris	0	0	0	5	0	0	0	0	0	0	0	0
Altererythrobacter_sp._Root672	0	0	0	5	0	0	0	0	0	0	0	0
Halorhodospira_halochloris	0	0	0	0	5	0	0	0	0	0	0	0
Candidatus_Saccharibacteria_unclassified	0	0	0	0	3	0	0	0	0	1	1	0
Sulfurimonas_unclassified	0	0	0	0	1	0	2	0	0	0	1	1
Spiribacter_salinus	0	0	0	0	3	0	0	2	0	0	0	0
Halomonas_sp._KO116	0	0	0	0	5	0	0	0	0	0	0	0
Knoellia_unclassified	0	0	0	0	0	1	2	1	1	0	0	0
Synechococcus_sp._RS9917	0	0	0	0	0	2	0	0	0	3	0	0
Omnitrophica_bacterium_SCGC_AAA257-O07	0	0	0	0	0	5	0	0	0	0	0	0
Unclassified_Anaerolineae_unclassified	0	0	0	0	0	1	0	0	1	1	1	1
Nitrospira_sp._2_'RAS_filter_enrichment'	0	0	0	0	0	5	0	0	0	0	0	0
Actinobacillus_unclassified	0	0	0	0	0	0	1	3	0	0	0	1
Marmoricola_aequoreus	0	0	0	0	0	0	5	0	0	0	0	0
Pantoea_sp._IMH	0	0	0	0	0	0	5	0	0	0	0	0
Halomonas_sp._TG39a	0	0	0	0	0	0	0	5	0	0	0	0
Candidatus_Berkelbacteria_unclassified	0	0	0	0	0	0	0	3	0	0	1	1
Achromobacter_sp._Root83	0	0	0	0	0	0	0	5	0	0	0	0
Thermomonas_fusca	0	0	0	0	0	0	0	0	0	5	0	0
Aciditerrimonas_ferrireducens	0	0	0	0	0	0	0	0	0	0	0	5
Candidatus_Omnitrophus_fodinae	0	0	0	0	0	0	0	0	0	0	0	5
Deinococcus_sp._YIM_77859	0	0	0	0	0	0	0	0	0	0	0	5
Spirochaetales_unclassified	0	1	2	0	0	1	0	0	0	0	0	0
Methanosarcinaceae_unclassified	0	0	0	0	2	0	0	1	0	0	1	0
Crenarchaeota_unclassified	1	0	0	0	1	1	1	0	0	0	0	0
Rothia_unclassified	1	0	1	1	0	0	1	0	0	0	0	0
Moritella_unclassified	1	0	0	0	0	1	0	0	0	0	0	2
Borreliella_unclassified	1	1	0	0	0	0	0	0	1	0	0	1
Cryobacterium_unclassified	1	0	0	0	0	0	0	1	1	0	1	0
Elusimicrobia_unclassified	1	0	0	0	0	1	0	0	0	0	1	1
Thioalkalimicrobium_unclassified	1	0	1	0	0	0	0	1	1	0	0	0
Cyanobacterium_unclassified	0	0	4	0	0	0	0	0	0	0	0	0
Muricauda_unclassified	1	0	1	1	0	0	0	0	1	0	0	0
Unclassified_Acidobacteriaceae_unclassified	1	0	0	1	0	1	0	0	1	0	0	0
Piscirickettsiaceae_unclassified	0	0	0	0	0	0	0	2	1	0	0	1
Pseudomonas_putida_group_unclassified	2	0	0	0	0	0	0	0	0	0	0	2
Candidatus_Protochlamydia_unclassified	2	2	0	0	0	0	0	0	0	0	0	0
Methylacidiphilum_unclassified	1	0	0	1	0	0	0	1	0	0	0	1
Holophagaceae_unclassified	0	0	0	0	0	0	0	1	0	0	0	3
Selenomonadales_unclassified	1	0	1	0	0	0	0	0	0	1	0	1
Mobilicoccus_unclassified	1	0	0	0	0	1	1	0	0	0	1	0
Desulfuromonas_acetoxidans	0	4	0	0	0	0	0	0	0	0	0	0
Tolypothrix_unclassified	0	1	2	0	0	0	0	0	1	0	0	0
Planococcaceae_unclassified	0	1	1	1	0	0	0	0	0	1	0	0
Marinobacter_psychrophilus	0	4	0	0	0	0	0	0	0	0	0	0
